,address,amount,percentOfTotal
263,9fdNA7nouhQFs6NcWXnjZD3a78mvWd8ujMPt61w58QXhLRq6KBJ,26266.0,0.0026266
264,9fe6FRKh4gWsTD2BKTbrXJ7yaPnxCjAZQ2PEEt8im3LDeoukbZ7,26266.0,0.0026266
265,9hQ3LfJ8fDn8qLk9ThDBCGUKb8kr16aFDjdtUQjV38crbirUvoP,26266.0,0.0026266
266,9htaRy7HGRHfrpyxze5dHVuyZbGG26aYBzPuGJRBu2n27LCoQ13,26266.0,0.0026266
267,9hLQjoHVZp9yw1EDGHu2wAxbVcuGyqCe4NE5nNPAsg3n9h2SL1M,26203.0,0.0026203
268,9i6KT1NXEm6f7YAwUXQmeL2EpEioXqvTjVNrsJ3facBxoD1N7gg,26090.0,0.002609
269,9i35uudb9E6srSEy16zcDiciXVqdMmYu47yGhrDoxUM5rfkNeWv,26066.0,0.0026066
270,9gDKddxc6H6QBHRzz6Qq8TVEqQkXik3uJ9FEqipTnfhcmja8npG,26066.0,0.0026066
271,9iEBwG8X2BRrm46e8pwCDo7Ldasgv2x3z93w9GRoBtQupXTrLit,26066.0,0.0026066
272,9hCmUeQ2Nab5dA8X2peWdFpSg7tAo7792FNZQUZQ7h7UMm3AQuR,26066.0,0.0026066
273,9fXFUUtTgav7JbrQB6nKNCizGNk9AysgZ1Zzi8Su5FDmu8VDLSr,26066.0,0.0026066
274,9gXoKzSzsXTwYFiXx5WBJe8hMMrbWUFXYb6uEZWUhUGphd5rck5,25966.0,0.0025966
275,9hwwWUTaHkUQfPsg8ZurgHR5fGqLEnhxGy523Hxnf21DimMv2NS,25839.889288,0.0025839889288
276,9gTRxiGDvtVQ9kjmY6f5Z74wrFo7nC5bobDYjN1HgaVWuzoXhhq,25757.0,0.0025757
277,9eypX7tdMxNgNGkzyZbXag7gfUHtrW8iMS2GSXKC8cCxtjBjkPn,25628.066768999997,0.0025628066769
278,9hrbvQghJYNy3XCqFdK6Ci3To4NcrbULt8cgQziBozHadZ1RgPx,25603.0,0.0025603
279,9fJKXnvryECJjxK2WveKGLtdey1RHSS3pzD5YmtEKgAy4tXwU5m,25536.0,0.0025536
280,9hfcD8TtwiwDMA2oPH5bnykjqmNf7PWNcr8NhRLXw28mQ89CHfD,25466.0,0.0025466
281,9hwJdncKbCvShc8XYHuAGJfeaGsiCxquAEAdqwSavGghLa1SdZT,25366.0,0.0025366
