,address,amount,percentOfTotal
1069,9k1SUkZKi28yvrytLoRS2FitzeRbcFhwgQJm7q1jzQr7GCPsu3vzytTezdpyNTVwutdF3xDJyAk3nb4mFyGZAPwQLrAMUVZdB3ArRzK94xXwb5nqSZtrQzveYFn4Qwb8G36RLwo5gJZB3XoxFUPQdMVdu2t4Zm6kHj8GT6aupGXeGJD5MnZCxD6isDZ6Zo3LtWXsxQYYZerkLQ4Tz52fntTFYZeTx2MYtEpsj6m384qQKHydnmHT2YtaHAWfmLvWAqzuziwtg1v2RQHAowWq7a1MP8ad8nvCdPBcrmpqH88CPb1h6e4y5r8PeEQz5EwWkc7DGj2czYCDWUBnUdukBKiL3f8sa6nvKMjh61ocScN5T1UyeBxgSbcf5JcSm8swmgHMP1ZRPbnFpL2kkr1PsrEnCj4w9cWwX4U5RiUW1dDGCqcQJGU4aUmPH8Z6FFn6CKUS2sbG7BdHRFdraQ5Vs1SwZM1w1QJE6kmRCCUMenpLAQBKoPxRNKtBMRyNu6wZzK1PXscjxSKsZzV7yCuEcX4DB6858RCMmsZzcwUSreAjMEvhnXjV6WpiHigGCgGUnusQBjwx1TaHMtKeLJP7uHPDEBN,0.02,1.9999999999998e-11
1070,9iQYRw7Eh84xTGLbUPPwv4NDADf3pheMEs7uWMbypcpH3WjctVd,0.02,1.9999999999998e-11
1071,9eZzJ6F3GM3qvTEK26ehmyLropnRpDHZPe2P5pg39qqZKeLJNfc,0.02,1.9999999999998e-11
1072,9iQDndeLNTarMnJ4pAtZtsTRx4FWV4ta5M4MZm3eanyR15kS1kV,0.02,1.9999999999998e-11
1073,9efMFemQmAPt6xF9bpxFALW3CZWHiXvQ1MJbuGmQcDgdSzL1reB,0.02,1.9999999999998e-11
1074,9egC8xiHgQXurd4gRZ6Tjp2xPCLpKRdBbtcBrB8FK7JtNGTs8Hx,0.02,1.9999999999998e-11
1075,9eia8RpEKJ21tyfXaiAMvbxGQ4SqJPXe9vtiPMXf2mt3oHPvpWe,0.02,1.9999999999998e-11
1076,9ekDhQzuiHUnG5YoAXrwg9dqCCdo4Q5rWGKi4oNmq1uiFnAH1ZU,0.02,1.9999999999998e-11
1077,9enrW6KPnKrgGbDaMWQWPz5oAoxdwuA6rMWuSybJc9Gu961yGAr,0.02,1.9999999999998e-11
1078,9f5sevC73Mzu9FfNJaEwKNJDu7ygwWvJSWNURrbjxKmvS5pUThT,0.02,1.9999999999998e-11
1079,9erneG2tHG1ScmmwE2DTBAq9B6kUKkvzo4EbBaxLPSA5H8oFoVv,0.02,1.9999999999998e-11
1080,9eryivYquQU8JZ2sKoSiTnpQ9tci4ymy818ijhDXhkiyCcSRMMA,0.02,1.9999999999998e-11
1081,9escTTgU2zVexsDGBs2jjdFcfRw2J22mpMQS3jE3B13hiawcFn2,0.02,1.9999999999998e-11
1082,9estt36AeKLsTDktcqKCoRrernP5ssc1KG1Dp2zSt9y2gNqaEFx,0.02,1.9999999999998e-11
1083,9iLhCkCjLURYRxR3kGjbutdHH3mQoy1GZ7GkzZRZkTKWJbZ4QuK,0.02,1.9999999999998e-11
1084,9iLPBJpDvRAgegw7qEZauDszxgkN3fzkJTQ3XMiSgbmwFTPxRRE,0.02,1.9999999999998e-11
1085,9exFZBSCrWpZndCM4hsrR9NcHsmSNN8uzeqUNCmGaNt6uEGXdKr,0.02,1.9999999999998e-11
1086,9ey3PTVgT2nAiPuGp6dBtuJ2PtqJNq2fVjkWAgL5UP3ipApmW4y,0.02,1.9999999999998e-11
1087,9hk4EffrjjkvhyPD59aGSjesej8iRnstYDzyCQDuxcFNA3wNqDh,0.02,1.9999999999998e-11
1088,9eytjeFLSmM7rs4qLiru7VDKvDy4t9iezYjPxgnkhsvebiTPodS,0.02,1.9999999999998e-11
1089,9f1qbYwnm3o5P1gCWLmd2JqMgw6UPNPSTpEfi9J5Fgik4xiRgis,0.02,1.9999999999998e-11
1090,9hHf5G668QLeenQjee5pttLbsx6kogUSmz9Lscu46LdZKzWDUWr,0.02,1.9999999999998e-11
1091,9hJdPPy7i4Nc5E6zzNexH2kbQnWkU8EyYqS65P6ARpUdxUdJmnV,0.02,1.9999999999998e-11
1092,9fkQHUokUF9jYqWfvDtL3kBuCXMiDUfJj5B9Q1SbTJV4ZzBFdpg,0.02,1.9999999999998e-11
1093,9gFesCqnvz6jzqdT6eGN776dyLNoVUXfJsV36SPgu3RrHDEq6ys,0.02,1.9999999999998e-11
1094,9i5f4P6ZTBD8YravnsSW32BdiXxeWWAKWZsguk3UnuXa62ZNWPX,0.02,1.9999999999998e-11
1095,9g8hVr5qTeruLziEKqdP2PWFUFMCqLiRszcxinbPxWN8hsHQt2R,0.02,1.9999999999998e-11
1096,9hyNXhJ77dUiNw1EZnMNM6BPSK4dYphzaRjhAV5eSfBvHU3Uh9Y,0.02,1.9999999999998e-11
1097,9hyUaLhDUa3MPRXfzF71Tm8oL59AF7C2giQF1XCUz9nGkvY86Se,0.02,1.9999999999998e-11
1098,9hKWEQDmvsviE2HdrKa5i6KmkgzsTnz6hDt6cCegaF9fnn1MrJp,0.02,1.9999999999998e-11
1099,9hU5wpRANeEpZeTDXJVKR2zxvuFDm7qEeeZ2BiC7dp77bz2WbmH,0.02,1.9999999999998e-11
1100,9gFVaS7amKBrdbh7LfVAn7VbaXk7dAvoBriS4JzF23qYkTgQB3x,0.02,1.9999999999998e-11
1101,9hTx4r2zyV38uQmjBGqCSNaTZf7UzCiK2qR5HwABZkhWDmSn4Pb,0.02,1.9999999999998e-11
1102,9hzB2PMc7jh6g78cusPndRXk65Qf9MvEf2Q2NQ4XJRz1ipmWEKY,0.02,1.9999999999998e-11
1103,9gnxWQb3wU7GmkGnbvJjTy5MH3nFQx9FPhuUbXrf8VRu5GWoKwT,0.02,1.9999999999998e-11
1104,9i63w3HATargXNXd2gfZAncNa54xgkgp5q36aMQHMZ3jn9SDx6Q,0.02,1.9999999999998e-11
1105,9gnacAFGry85HDgsovVFsvPxyjtRh7K12rzQqzJn9U8oa1KaePu,0.02,1.9999999999998e-11
1106,9gJtghRjnxgjGRf8rQc6x6CLX2VaaqYhfC7WzKQX8fpBjbVev9f,0.02,1.9999999999998e-11
1107,9hzpq7G51qkXCzUMatT7hdnyz8h1m9yNKoz4QyouTDdo77Ufb3y,0.02,1.9999999999998e-11
1108,9gkH71fV1dFTJ2YjXfiQiDNBQCA44RNad6egmWwwJscErqPE5EM,0.02,1.9999999999998e-11
1109,9hQ5y6J6oGMrx5MhEgpAiVW4q3v9zxNZfwjLdA1jgNa4X5mT48D,0.02,1.9999999999998e-11
1110,9gWpc5DK2W6SzyqMTUNr43C9PeP2TYpZBciXys9ZhQXvUDMdRzJ,0.02,1.9999999999998e-11
1111,9gdmtUm1vvK2HWS4aCaadiWqmWURzYRaMhyuqKkbgxvaxKz8Ve2,0.02,1.9999999999998e-11
1112,9gZDgREgXHBGHqjcXBhFRPmng5qYHwGmYkJDwUm3uF3uyN9EbZL,0.02,1.9999999999998e-11
1113,9gZagetEb1XTtFAnnwPpDyCkgzEBShJQMcfvq5qNsshjjNAfUFn,0.02,1.9999999999998e-11
1114,9gb8cvWit2av7uparVEW7iaebDCEowMvqKDxSgcfnVoVM6B49yK,0.02,1.9999999999998e-11
1115,9i5po4oqBsAfpf3sWvZ1y5kFakW6Xo9Wfm4GEyCPJJPJzAQbUBK,0.02,1.9999999999998e-11
1116,9h9YWWakgoozGbBqVtBXTL9ZYVoMwDzmdxn63im4zRDVHSmBuU7,0.02,1.9999999999998e-11
1117,9fxeqkiJ55YUjd2chFDR6Bcnom3WFsWLYxFWsAW4RverQ5E9DQp,0.02,1.9999999999998e-11
1118,9fmxsLm85bd2Dday1aDQ9fd4pf1GNyK214WjrKn5Sb7XWASjwym,0.02,1.9999999999998e-11
1119,9hGMxkNrE8SN95hHBSvxJJWzu2oXQEFypd9HazvZLP5gwFB6fBB,0.02,1.9999999999998e-11
1120,9fofQ7QsMmBHfqUrwmnxWy5PKPqSuAcRDcLzAPzGXQ7Kio3MikJ,0.02,1.9999999999998e-11
1121,9hYFaeGbdfDA7PnpFRCKCe7c8Qy4L2hhmGMM1kWuytMFQYYDGrj,0.02,1.9999999999998e-11
1122,9hAMYMU6BWUESg8CDuesPijLBcoNuPH1cEeRcezKp5b5CKKhfqm,0.02,1.9999999999998e-11
1123,9fuTT8ZacStmAwkgGtYgurQgWZBF8n7si28nxgvTKcg8d5mvstC,0.02,1.9999999999998e-11
1124,9hAKxtBzZfooYGqFL62NuD1husXuBLZK9vKGMmZH5i3R7ybUrEr,0.02,1.9999999999998e-11
1125,9fvGCLX9xjne2CvWRf1RPi2Tzg3UoPrEih7sWQkYrCVkct5cT3M,0.02,1.9999999999998e-11
1126,9g8gtmuGyE82hC77HJn8G2kZbshEgHHV3RRp3P4khAjN5JHTG2b,0.02,1.9999999999998e-11
1127,9gabd6KH3EiNqQ6Vy9npe3ih8KN6gue86YqDZ6s2tjkMx8V9eES,0.02,1.9999999999998e-11
1128,9fxoJZQk5d93PkNYFJ3ggTwJDNrcSrtD2r4AWWbcjFETYDbEGby,0.02,1.9999999999998e-11
1129,9hVTuha71QgbzLB3h2NG2VvHXxATB6xnE2aDaJM26vVDy4proby,0.02,1.9999999999998e-11
1130,9h8Fgv3zEDSMGKTKiCLr9JVQDp7vbTUdY53t8JuJe9x3jPCWhC1,0.02,1.9999999999998e-11
1131,9h576HBiGEh6ShvRUJiuD1vch355z1npJRj1abtQcmofvzLzduW,0.02,1.9999999999998e-11
1132,9h4yBq34WfCYnM22dFopT9RzksaZ1xFYRfj5FKD6gneK19z9LnJ,0.02,1.9999999999998e-11
1133,9hxEBs6hXrwQ7sV3b5R1vzbUee77ictEKiCcL5miuNF1ZtDBNoT,0.02,1.9999999999998e-11
1134,9gpawMzx93C5vXeNT59VwAcgsFkos8SfvM5vVEgebbSk3sjGmvq,0.01,9.999999999999e-12
1135,9gpsZRD1eRhoTuDwE1RmgsBm16E9ajp4rcicwUkvF4PD3gmha5j,0.01,9.999999999999e-12
1136,9eroDF9KcN89Cd2qVqqpCuxBviAhGNJ8xZuGFmM28rwepGh7r4m,0.01,9.999999999999e-12
1137,9hBDBE14fLaw6t4efFnZv7DCEe1FFhmp9hgEmSS7F13YiVXFSz6,0.01,9.999999999999e-12
1138,9gyX6eZWufbKtNeVKRANNw2uLBZ85kTRvQkPTgJpCpaR1mv1Juo,0.01,9.999999999999e-12
1139,4djo8xMsuScAHXPbt8WfnH1KqJLGn1kmNFW7h3v5Edj5SB4zVCKAEaSznt16U8znJ4VMyCMwFNNUKd93PP3en3o4MJgZbKNEj1NCXHJYpRT3SNRNYxemfnJvknbSae2hHMgdBZecFNNDYp8An7zPmxP8Hf23GneR4FnuxVymJzA7qdLGPoVqeZkeB39ejKEob49ZGc571DaNLhDYJPnRWHr7Hc4x8MZN9y6DbLcdJJs39BNJsVLWHvuS1PdtEzQCEV4767UptLPY3zPANy6dxBLFRqy5nrCWHebDKZoHaK5tkb792zjATkSXvHcRfpHGzvXAUW8iuTE6z47r8WPEAnsKcxZbkkfyXt7KYHokmrLon5HuX19P1fp82oQXhMp17QWWCQm2H9fPai5i7jBtmZwPJsuhzPHjrybvX97CwgoKVrBrsmjyBhMwd7MhzSyTQZHmo4ecmPaEPazNw8sfXJYinhr1Ta8qdkSccKEwrdbMrHoTnW9qSjuTxotpsNPVo7Hc9GYEkNMFQaB2kHGmQ3WAHLA33bdBE8M5YSQevjysR1pvSYWZ28YcFaBvycRKbpeq,0.01,9.999999999999e-12
1140,9efKYUPVjZh8m7B1GUobF5GxKsU8GuNrJkp24yZuukeiMpATpt2,0.01,9.999999999999e-12
1141,9gvbaLdGqo1tQsaYxJM9zgBY5adYMkVTZy1d7MSVKPvXqJXsZXC,0.01,9.999999999999e-12
1142,9f27zGoKynUfZwwQbfKVn1FfULVaNRBPtkLUAbDjwHMdqVziWWr,0.01,9.999999999999e-12
1143,9euWnRZtgow2vcQ7hFuMhWiDJ73Ts9iZMk4SRqPKRPPyHcEHzYX,0.01,9.999999999999e-12
1144,9ewPUwpPPCzBQ4MwDii8GrGkuxS7aTvpFZKhJLEmK6bef58k5iL,0.01,9.999999999999e-12
1145,9hqYLjXUYGLVeRReg1BR5wKPyCdx82PYAjTcQE1F8wBBvBQXLjR,0.01,9.999999999999e-12
1146,9foeRbPbVghaaF5wWGFkMvt4hiM24NKSfMxJgugtnYYmpqRMzYe,0.01,9.999999999999e-12
1147,9frvCdYae1UWcjezzJVYBXFicC1fQDvJfyrHin8VtTbEFDK3iZb,0.01,9.999999999999e-12
1148,9iBtqgtNSk46LNZGTAGfVFz3XLfSqzBQajNE9bqmS1tJxJtP8pk,0.01,9.999999999999e-12
1149,9fvCZk4LJbczY8cY1moTwwZYj769XpYwXJ3EY4fA7vTneDszKBH,0.01,9.999999999999e-12
1150,9fbahWznyGbWspKteQChY7AmbMq3UbKbtR7UKC7R76h9wpjKpDy,0.01,9.999999999999e-12
1151,9fUFyZvHQbhotXMRUx3YsdjhHw8DkFVG9RyzGZjZnZvhGxZJMNZ,0.01,9.999999999999e-12
1152,9g21vNh7vkZBm9zLUFjMkf6AAyvazAihfr1n7XVsciV12fshcT4,0.01,9.999999999999e-12
1153,9fRSreBJmDC9pgH4EfVGZVd9RHMTvK55zeryXRfqM3kn3J7eESy,0.01,9.999999999999e-12
1154,9fQDJSDVHxd6cy2tZK58eLm7F5sRcMQnmbtNkQgUgfhpUYm3aUe,0.01,9.999999999999e-12
1155,9fPvV4KFCAHGb6PNDyXJwn9HjoTXQqdm3gyr4iqD3dkwKpXsUqL,0.01,9.999999999999e-12
1156,9g4iNW9MtbjLtEnEG3SQK6QDQBHgMy6wkAwJBErwRprgLiFXXhQ,0.01,9.999999999999e-12
1157,9fJBkgMEC92wow5o2uwFtrF2smERKfGfumLRzq2wJWR9pyQYaki,0.01,9.999999999999e-12
1158,9iGtzo9u8fk5AxnT5eXGzW66dz2jBHrTyQ1xbkUYzWyzdJVhdPP,0.01,9.999999999999e-12
1159,9fFrbDQBxk15cLDC4K6yACakUnodfJMmSzvXunJESybWzWK4gAq,0.01,9.999999999999e-12
1160,9fF7cB32FBwuPvaP2Je6LpKGYSCoknEEHdBntKoFeUekUg3P81D,0.01,9.999999999999e-12
1161,9gDQZqjYjGuNd7LPXsmqTsMvhAbu62Uz9B9dKXYpiPMKwLbfhkw,0.01,9.999999999999e-12
1162,9hppKT2x3suXmT9kEDV1qwUdnjmH8vsS5TSQRuL3c7TS9RSGADG,0.01,9.999999999999e-12
1163,9f6VmqU4fwKc1Ycjq2pWAWiRb9k7tJvkeB2qLkW6DHq19zwAbDM,0.01,9.999999999999e-12
1164,9gGsA6XCVdHu6Q6D9wK87TakmVP3PTp8uhe1YhHD7acqn44yYtR,0.01,9.999999999999e-12
1165,9fk47553SF4qCpUBmyRg6RrUGZZcoAcZuWTeUqL876X5pPWe9AU,0.01,9.999999999999e-12
1166,9ez2uLdE2aen1EWcM3R9xeQXxakBTfhQ5FbCvkJE82MjM4qEext,0.01,9.999999999999e-12
1167,9gS5CxpL7yKMoPp8NeswT7f1dCTn2wpm2t35xYZfrwGrxTqzyXX,0.01,9.999999999999e-12
1168,9gUV31XxfLPYPPL9HynAb54TCdmzuoje39NTv2BfvsQabeQ6xiV,0.01,9.999999999999e-12
1169,9hR4UAnF2FEUdJvWs4qsM7A7neZwzedmEZGCcCW5VXDbXhJrpKh,0.01,9.999999999999e-12
1170,9iAR8xeWc8jzzwCdqR94Pm8uuW6EMo1uYjeWVSr2r42M94CszP3,0.01,9.999999999999e-12
