,address,amount,percentOfTotal
108,9fkirjo4SgsJwuXJQXHKkchHHKH3HV1xd2vemXz1KBL6FMH5YDU,10250.0,0.05125
109,9ehE795NFVWa8FoZyB14W3APPJ8sFMqp8XweYg4U7hqxYLqKE5V,10250.0,0.05125
110,9epJ5mfyNpkkjLHo1iZuB1tm6NTuaFXatoicUsWbQ1Pf4r6eA9y,10181.52983351,0.05090764916755
111,9i1vjfA61pERp28QELXw6hM7JijtjVFCsg2fb3F2wCmRqvS5MGA,10085.00000009,0.05042500000045
112,9hSRLhMHJtEYKyewmnQPVY4FVLWLWE3bBREUX1iveekudb8HjXt,10015.44756199,0.05007723780995
113,9fpiKCbzhszoZdMRZ5Qnsmop4aqBdrEQZkz7E2ZwkonniDFbQRs,10000.0,0.05
114,9eqj5uTsLbLX1Ljkf9NcZkH7wQECLQpdrtg1ZEcqGMpfD8QRdgf,10000.0,0.05
115,9gN5Ak9umufapF9etGXykQZqNU5Ro1ShN4PuHxnsG8211iYMKSR,9291.83890613,0.04645919453065
116,9fcCtshgV7dAYhJw1TDcSMiMQUhrauHPHNvgxsSGqaarh4DuDiT,9288.852475400001,0.046444262377
117,9etkajxojedUTN7cqnACy8iwZF4wMmT8ghhVZqry5oP2wiec28C,9234.31360899,0.04617156804495
118,9exYgdwnzxb4uD9ygUkQc6MNVs6UkfiAVojcmGb69rmj42DQbGc,9187.08101247,0.04593540506235
119,9ey2dQEDFzzsHDFaDAH8a37UwK5j8WbgzwJTY1TP7FDEm154t3N,9159.22892834,0.0457961446417
120,9gEpbaTjC95n3XB6wX6Cjohx9SDgfXQ5MhzfjayBACxvosH6M5w,9000.62119705,0.04500310598525
121,9gvRoV1HRFq85NqK2yM2E4CZm8UuuU77F9Lnjx2P2JcE7tYY76V,8750.0,0.04375
122,9iACzXMkX4Uo17iv7SAnoYXjMVCUrqBbuDrd4eiGRvv5GzL6BMT,8507.83922038,0.0425391961019
123,9f9P2SVZnNQ2LuTQPVvGGsE9G72pWF7vYKAieXWyrnGxCbxpndm,8047.00000019,0.04023500000095
124,9gdrwE3MTuLY3ztpuuei5j5CJqWzUD4thCZcuLQXTbnaoun6YKL,7612.498357240001,0.0380624917862
125,9fhkzs52CLBNtiSqgBJFLeULwGtsQNgvqYs2SVS8eT7dCegUqWu,7236.99,0.03618495
126,9ggvcaCK6XQff7s9UDYic9p2o4bwuscqWt2VPJQNYuwNSUaAbqf,7220.67683691,0.03610338418455
127,9gtWfvUHhMDP6SXAMXgunR9hxZKqYjMR46YKK2DQyCNmNyXiJs5,7193.357213570001,0.03596678606785
128,9i93dBGc1FwWXVqdiDfuKe8UTgT2uw4Na2Wrkd1LUaghpRqYP5D,7000.0,0.035
129,9g7UzqBHDE3325gixRdfPgdZDohQ1tDSd5dD3bJt51qWyKrtFhE,6711.75486516,0.0335587743258
130,9iPArWgGHQoUNDJ9aVnqcuWJiTFT2xkZ1tsiVS257ew2o4XHcai,6368.97288468,0.0318448644234
131,9hx8as7kJvUBuaSGHgdZZfHzF7yjwJ6wGyBM3dGJRkRvDUWTVyU,6035.18102369,0.03017590511845
132,9h3DjWYXLriAn5cox3CeCFGxngTY3JQpy9RwZwP4x1xYAjeSN1G,6000.0,0.03
133,9hia8xxhx6mw68QjyioSo9bMtZjfsf58mub5WCkQsNTq1pyctsh,5843.76134134,0.0292188067067
134,9g9nT2aa7NigUgDYG1ekYk3V7Lu77aQSTqpWHVrPBdVSSzAMGrY,5713.4863704300005,0.02856743185215
135,9gLVprrUx8hY5GhctHecJ72iP2sVmQhTepAXTiQemAVk33aXah5,5667.46929859,0.02833734649295
136,9fYkTcfHM8fuAdrfeA5F5Aa69BcPqbFccA5Yir3g3yXfiemkZtL,5665.09627802,0.0283254813901
137,9hPQeGyMd9AMJ6mirdX59m3GRtguUNYatQXiaoHwaVSixojSfG5,5289.644078660001,0.0264482203933
138,9hjxyrYaKtBu1TA31BMaXFiWDXVeMr5XLDWHPYnaJJQBNscTEYq,5250.00000045,0.02625000000225
139,9fJFYwAT5X9rng6ihw2t6dJTm9Qe5Nmh4fyGcxY61pnXQa9SAs1,4978.0,0.02489
140,9gG27kQZnJZnpvSMS8yXBkG1ZJfwy5W7HgG2CPtGZHkspqLjmpj,4939.0,0.024695
141,9hTuq3tdNAm1BCqd4ftaZMprfCaSvHwAdBHv55V5RB4wU5nkE67,4923.72063872,0.0246186031936
