,address,amount,percentOfTotal
2311,9hjjCbgxwsZ3BDZSrVkaV3U4Pk9zopgU8BoieWm7WkfEr3qgVtq,1,0.0002
2312,9hjmfUNymUDTpuKi2QZQm7Sh5bcih6uF4v4VgNsamcNARKBhxv1,1,0.0002
2313,9hjnTGfPZsro3cY429zBobV26BzipqQsYF2epHQ2H6jbEcHygAZ,1,0.0002
2314,9hjpGcpAziHiXhXovmDkrLeVmuvJz1KMsmBef6QYDUSGVL2NGtZ,1,0.0002
2315,9hjsHFeH5iZU7fQZv39njZMU1iuuQEyky2gv6aBZcF3Lt4xisih,1,0.0002
2316,9hjttLdmMTbtQ6aY5AuuQD62QjvnSAnmcfbkHcvVtbAq6uRYn5B,1,0.0002
2317,9hjvxmiijYYfAKGn1P3iHGLe5BpGnYtqyDnCkp6vfmUVRGdNXua,1,0.0002
2318,9hjxHkPgDi8SkHFbuPMkWNM14T7kB2DCABpN3N36cK1yW9ZtV4M,1,0.0002
2319,9hjzj2SkeAfPkP6S9E1jH56USoGKSVmkhQD1hVway2AF2nu2vBa,1,0.0002
2320,9hk6n35MMPa1hqvSQx8XvgaB88HGhEX2QhpvuBBzoRxb9QjQUAP,1,0.0002
2321,9hk7HH71xSnrrPjcH3whVtei6XoHgmzBedjFurwGy6xQRDJEXZ7,1,0.0002
2322,9hkALiHqxogdwA3FER2nK8qACkAy34t5NdjcdijhMw3YReZBQZV,1,0.0002
2323,9hkDk4ZHtEscieHfSfcLK6bb6yZrvRpxvTA1zVLrAGtfAa7VJ7G,1,0.0002
2324,9hkNQwr7PJnZuDdx63LadwFrLuvrXammD5NvRwDXh18sKXNgpfK,1,0.0002
2325,9hkR4vTbvE7jj12FmmHBrdKHzEQ314DWJwV8Xz74phiRvAMmCTC,1,0.0002
2326,9hjAMyHv8ZoyYZBKZzLQuwdHpuahH9RSo19adA889wdSAvkH3go,1,0.0002
2327,9hj7RGzZYjFkjPEk6w9mjcozy9JYkCgy3Kziz5s5HiJ3iwKWzLE,1,0.0002
2328,9hj6QUQVR5NLgUJyHGsWrwmTMhj3uuhWhedXnHsH9mPyETdsoFi,1,0.0002
2329,9hi99rwRKUa7HxcYTCUhnNZfTVkxSc28y2r2ZSzQe57oU8EJuED,1,0.0002
2330,9hhSB54rUGNrTCEjAqcZ1dZHiYJNSQkYXaPGnPYA7QHf5FMmTeB,1,0.0002
2331,9hhTByE54aZP5MpMR4iJLoQhvSQLKpb962PNGgwTVGLAGt9xRrt,1,0.0002
2332,9hhTyXNN6r2VmPmJXJGrvSjcBD5jBwsz5EpRdyPhQ9jH4R1xVFK,1,0.0002
2333,9hhWfN71wWVsNynrqoey61DkqYvZAy1j4gaAHAcZxWk6PPu7At3,1,0.0002
2334,9hhajkE5XnuqNMfKDCiY5C5dAozJYTiGmqVqffyAQcsaFZ9nZhy,1,0.0002
2335,9hheJJK3VmWNit7TdufnQk3Qez6Dc6QfiH2vtfDmzVjHjUvccSj,1,0.0002
2336,9hhgr1V2FRh33J9g4KiNarwRhHShPAGm4XfGHXpBuK3kgbP1spw,1,0.0002
2337,9hhmQ4NiMUzgacPfFUA4bzoxrEghyqXec8e4LDfqRHnT7uXGkLy,1,0.0002
2338,9hhnEXLjuzN5tjBwsmeo6eUf2xS5MKgHxcWknjgJWRm7xqxhUZf,1,0.0002
2339,9hhpp9zEPXDhpM9VKqeb9J8DL6pkRfeynC7RXWN2Z7j1MkuFccs,1,0.0002
2340,9hhvkoScKAP2CLMosyQvrSKosiPzr7SzitSr5kqeqhW1LZm9yfH,1,0.0002
2341,9hi6RfzpS8LzKSGDwc3EF1862Nz7XWZaWz9fApU22YUgBrybF9U,1,0.0002
2342,9hiHrRKLH2qCiPZn3vftmGCLgGZME1vxy7nsrZn7EBkwyJFh5mA,1,0.0002
2343,9hj4uhE577KZAHfV6DRhcyisxnvNDXhrPPMMjME17yxLxpp5UNj,1,0.0002
2344,9hiLBxFF9S1GEe2fSmYFJFjRugqcAzdRGaspcSE7vQeCVGv3AAU,1,0.0002
2345,9hiXr198bDGMDVTxhwKuh7wgtwu7vTH7ho6bsQVc287MYBYHdyA,1,0.0002
2346,9hia2Cz9wq5JZJApSvcavFVQCnhCR2i3L6jRDpre3WogSdzyWbJ,1,0.0002
2347,9hidFm9fQ79Bs4KHiSwrbmVRjdFjzqSsopN5dnx3Upo9a64rEFr,1,0.0002
2348,9hidgaqPJogJE1ginTpeVMcyugFKybHd3Gxi9T1jtQLW3piUdD8,1,0.0002
2349,9hifJMrNFS5y3AdiFRMPLoKMW5pJER362MBXcQVcZirDxTqUJYS,1,0.0002
2350,9hiiZTJtGp1XSPc9kPiLRFrFhBKiDVBQ8zeREArqSgRBZHVEy3C,1,0.0002
2351,9himqR4aCUP26wb2KjEqJ3gipKJwdsAP4Gupg5RebFWWLw3fNFE,1,0.0002
2352,9hioNLJTqqtJy5cFXyttprzddUSxiPZvHQ2KS3am2x7UuFC2hxY,1,0.0002
2353,9hixS5j2WgUZtVYebA4TWYKqA7ULGcxbmztqJU4ZMRszqJ9XjHg,1,0.0002
2354,9hj1Z8MRicXMbeJ4M18e1GxdgSuR7j9mizHTaiuFZHNpYY8Bfys,1,0.0002
2355,9eX67ARK1c917DzCn77pkeiTMQYZCBSA7P22wrQsYuCSueRWcC7,1,0.0002
2356,9geqq5s2ekiiSTcRqubBpD1cokfvisNK3Bk1xF26MCa8yYDzGqB,1,0.0002
2357,9gWMGXmKomSHnswxBPYiTiP7uTUSrTx8K9tV2DLCY4mKYqkoSvL,1,0.0002
2358,9gekoTuwWWwTShBc2hYZhs9nzvZNgWrd6Xgv4rZ6oZjWgTaMtVu,1,0.0002
2359,9fE5Si5TWjZcEt4dCASJWunxexTTtKJG5WJmMWsA2zFk6fw4SEq,1,0.0002
2360,9fDY32s7iLYRXYdeX1UKQyJyD8STNwK5BuC6NzmQSFSnqaA9zN1,1,0.0002
2361,9fDZ3ASHtjSR8NiMZT5kTqb8b1n9QLaPwn1xSrpCEVtNPV9nWPg,1,0.0002
2362,9fDajkvEL5twzSzhTR1EKsPyupBG2PdgdTCf5XVwTtmZvxR8uu5,1,0.0002
2363,9fDbowxmvRVyrv2QHo1qE8djVyVKy3QHoEKkvgLqM1yzwddHhTL,1,0.0002
2364,9fDe7HqY8ABw3YsAFKDCw3wxEbrBVLVFbdAQJhUv8yQ2XjdjDBd,1,0.0002
2365,9fDgbzNDDaPTe5fUmSGNzu2xHXNUy71R6pi3vGc4CryKz95DxaS,1,0.0002
2366,9fDh29gTew82aeH65AQe2576bNV9fef6irAwcZn9zLuikBBT6KM,1,0.0002
2367,9fDjnC6gxNFUwSmMfgcFmiMF6hMU73TzR9EdeGLozmhXavD6rA7,1,0.0002
2368,9fDjnyCCaycT4cKPWRKfpGnU7t6tPoDtk3Gif8YgzmWcGDEJHjs,1,0.0002
2369,9fDm1iEPUjY7NfxpB7qCuY1nMs1XqUPhafLnW4VA8kVhvPj2rKT,1,0.0002
2370,9fDoFHmkyBatMGcNCxPHQ7BG5Nn8ze94MpVq5vM29vq12YH7fdn,1,0.0002
2371,9fDu2ue5sx1HHTvunDpCNTCCbMQTf7qFcacLMmsVcSdgsybveSk,1,0.0002
2372,9fDz3gHofMANpyHfG8oQL7fgvbawZFJ6DrDWp7pY6axD7F4Jv2w,1,0.0002
2373,9fE5zHPS7pRWSomcsQJpvG367hTiZZTtgGcptMxVm4XQ7cKXtZL,1,0.0002
2374,9fEaf83eB6wKnbdKEaaoVCDmWC83EmQiatnnU75GTFRuxQ6oALP,1,0.0002
2375,9fE8fLNXDJCiXR9xAkJuAb2BBxiRaKhDShmQjCKBo5SLSXFDZ5P,1,0.0002
2376,9fE9m28p3GP3QTWRz9G4TMe3fetxaxP6YQ5rG148yWqwXmYRzbK,1,0.0002
2377,9fEETL2URpkJPCQJ9JSsCykSCzKqW5e7sttyCoxDvGPHLfQKz7V,1,0.0002
2378,9fEHSpSxX6WA5rB3GLxrgmKAKfTZt5zCHyodwg46boD3G5Z1jTx,1,0.0002
2379,9fEHya1YZVUQoP5eaZr26oYqAGg9E662QexMWULmjQzVLgrSY6z,1,0.0002
2380,9fEKTntBT1c1dzReNrwoHLxA7P9dEDQ9MEq4EAqvjKAQj9WmbHo,1,0.0002
2381,9fEKpzwY6Ykn9G6uZQitUTdUZ6dQyTsVbw1XMQdLrmQe1eHXCj3,1,0.0002
2382,9fELhwomh9yq5rhRN77BLxcUdkEdeMgX9N7LbfsYTFSKyN3WUNo,1,0.0002
2383,9fEPG2gRwY8eTdoFHtXNbTneSQxt1vHRBBLstMNhPpxCoUPQ5hv,1,0.0002
2384,9fEQ6852NreqCCATNoceD314EJ8GqqzuBnmFbb7MeyHkvaQFe7V,1,0.0002
2385,9fEVp9YiPPg4PR1gDSvTQp5t7Kg8nCH1BVjDTpNxABKeXC6URPp,1,0.0002
2386,9fEZ7AZPWzf7z8mbFaKmbRJcrmXCk5ka7DoytBufyEND5w2MJZB,1,0.0002
2387,9fEZM3YnCcBj5tYNkmJYCTen8QwbqGnGt1qoWwspjV8ukmDwJgc,1,0.0002
2388,9fDVAUWN6g3w9i3bUVvyKYmogFYLNbvq148eMYgXMR6k4rot6N4,1,0.0002
2389,9fDTUJGEvQhiswmvyQiWNx6Q9ygD6SmgaXEQzh5fKpixj7UKqgQ,1,0.0002
2390,9fDTCVrKkAv46yhJTXaTPupftNHhpMUaRKC6UViAGtH14svP9FV,1,0.0002
2391,9fDQunz4fj4k576yDd4ibn3dQAue5iKRDywKZxmg64MsT8SvHwp,1,0.0002
2392,9fB8o4oo8mFRKfFvWQKpb86cFufgs5n1J9ZwJAJ9X2ccv6Q9Na2,1,0.0002
2393,9fBHTZ7TmzTXPsvYd8onoUuqgLfjg6mCEf4mNvvs21d9yg2ydyv,1,0.0002
2394,9fBHt4CPdbHsKgsjG8V5ayrw1LrZTbA18hJ475MRvFw2nz7xfru,1,0.0002
2395,9fBJCNxgLPJTikeFSL6mD4Xb2o76mMEvERymPNpHpL1FJjZttHg,1,0.0002
2396,9fBJEbxBpqBo5ZtcWUiR1HeCChTsSPQUYTDzgk5hNcSyief5PJJ,1,0.0002
2397,9fBKfv9bTyjf4NXn4YQ2UdwuMRFg43KYP7wTA9sxLu1cyo6NVLW,1,0.0002
2398,9fBR4C71jRzyjDDKWAsgWBFzCUg1o2UyP2U76rXuvihfncGMyk5,1,0.0002
2399,9fBUjvCny4Xa3A9mxknhEEVH6VSHKEheT48qeiAFQcGPF2HwPZg,1,0.0002
2400,9fBXkLyHdqMBTbjwSSkqgmRKiSyc3eWcCUrKwffzk9iBMt8eH6A,1,0.0002
2401,9fBf6sSFhKQHmjdMC5XiP7gW8dLfPwDGLi9yFtcbX4DFcYEkp1q,1,0.0002
2402,9fBg2RKLS8eRJ3ffVHhiKXtD3VjKsghuV6X3gFqoGm29t7qrKCe,1,0.0002
2403,9fBiBTss24HVXn6QUHazBGMDmrNc6CrM5ziKxNxZdXfBcNj6Wgx,1,0.0002
2404,9fBiNSHuwUtfUWrWk9GVsMKUHKw7WVbZ79tytP3yRznZzNGAetJ,1,0.0002
2405,9fBqnUS9ffPFRqogX5f7yWcbeYjFBaNM7sFM9ZY7UNng8TBheiK,1,0.0002
2406,9fBuYGqihhGkBDPP56qfVawQ8GyjxRHFQWBq4hwQC2F9BeHoKV9,1,0.0002
2407,9fC5UV9uGHwZR1Jc786nEWPCuFQrHz59bnDC13ojKW1SRR1xVoP,1,0.0002
2408,9fC6jf9gVGMKqg9KnTxsXDQXdK1cAou9MBy84XQmCvxv21bA9AX,1,0.0002
2409,9fC7ymU3o932BgictGCtszCU3Ti6dHg934hHjkx5ZQwweJqtjUt,1,0.0002
2410,9fCJXmmyjY21EQ123AuUjpmXbK2qPbg5z1wMN49rLjxVzbBsZRK,1,0.0002
2411,9fCPqfgeJCcXV7qqeaQKPhhZaSwc3TvbNEpj94ff3wVCQC5H33s,1,0.0002
2412,9fChEhLEHgsaREGCZHiXWwyJaJPdDa4jMWUqp1kDUeJpugqVrwE,1,0.0002
2413,9fCobdVYyJcQy7ErxjVVHF62eVdqbRWvjh8LijfWm9B4JmAXxKF,1,0.0002
2414,9fCqgcaMv9BfjiS1dUJ3WAdbJuTsNSkRX91Wzc2NksxNGjimLgk,1,0.0002
2415,9fCuuq5rijdKQWcXcMQhvfej2jBpabLzexTUq9V9wAvsXJaMMs2,1,0.0002
2416,9fD6LYPT3E9m75c5DZxvBq3UZQBz1jjMe711wt952fyY57XrZ1b,1,0.0002
2417,9fD6VQ4M8FEKkdAXnWdWqtarwjAF6DyfWTyUVGECBoqXjk5ezvG,1,0.0002
2418,9fDC5Q71dgVWdwbYhLbfKpx9pCJ3VpauQxffpfopYtPNMk5s23Z,1,0.0002
2419,9fEZmBPQwZXqihvDUK2iUoUdgYd1rs8fUkNiLSdvHRW4Sq53DC7,1,0.0002
2420,9fEdS8KoGsobryVy3woRPcJZPm7ErtHLQNjeQqeEvsBJoNRgVzh,1,0.0002
2421,9gehJte2qXavbeQbbirQ1D9zo4CN9XXXgmRSBUcZ9KQx7Cv17aP,1,0.0002
2422,9fHKERFXF8cMUc8DfWvtNF5PRD975KFbu2fy9DCpSNY6SbjLJA9,1,0.0002
2423,9fGfJnfGSpjCuEwTJ6iD1RF6svuE9zxKGUCBeegBkGK9P5KpnTf,1,0.0002
2424,9fGo8UBPN7xhZENXzRDTfRhJk9XzRzz5SSnK7u7ky6uSXXvZkAq,1,0.0002
2425,9fGoPD7pgWHpf3Ri7H1AvtRZWrxr31ej917R4BZLSELeMTxbq6x,1,0.0002
2426,9fGpWXi1bB23sT9SELssS8M5ueSdvViRxn1rtPFqcGeBdNG12wS,1,0.0002
2427,9fGrtZPCK9gTdreqxnZQjWzaeWPTNdgZXjgF3q4SY1GzH8UCbLt,1,0.0002
2428,9fGsZothLWNXd7toYfMuquQp7VF6Xmq8EqSEKnvhfFf9ZjzouyA,1,0.0002
2429,9fH26kbfFMVxXqiGYFtt2bziLZFPwvZJAyHbsNispXPyFLLAMov,1,0.0002
2430,9fH7xMWJhivmc9rzvvj4KNUazA4Xo56ZfG5Gaz7BRfWiq9m74Uw,1,0.0002
2431,9fHCMRFEVc4ZmZVZMeHwA6PUFFk6YtFMevKFvaTAZQvtMw6jXuu,1,0.0002
2432,9fHENP32HN56sNRv19gL1pDE6rGMFGYxwNfGnqZbC7mdJz4DU1X,1,0.0002
2433,9fHEjYkPzaT3nPuudScbcYQemPntfiHTLNUjc1f2YwkhRZ8jswU,1,0.0002
2434,9fHEygBZ1GfBJvqNgdVGwMcnUSyEp3i9kMtBZdFLKJpqUt7rYhh,1,0.0002
2435,9fHF6Ae7woixvfzcmcQWhKKPWZtjvBGNt5MdAbuZD9KkK8sTJHe,1,0.0002
2436,9fHLk4NGDxduRsz3KhSHyftxiegDnkaSkQfdmZrS4uC9VLRgGLu,1,0.0002
2437,9fEdkwpFCg9U88GJJAdeK2nmQA8tTG7jFt3p2SPxNcLMyjMgXcU,1,0.0002
2438,9fHNh33TLbHiW73ARjcdVLTwaYLeQU5Wds6KgKNxSu1MNxXkxnk,1,0.0002
2439,9fHYCB5Y1DmLRbcHGoPhbMYM57ygHH8rFTNpurmHCfbj4hz6ekt,1,0.0002
2440,9fHYMBAp9zRmTykUirgyWnPgyKVbdSv97MXieT6C93NwLB14LBF,1,0.0002
2441,9fHYrR2qptHF3ADAfvpLPNmebjXiLje549h4SQb2jzctNtyGdsC,1,0.0002
2442,9fHe2Eomo9KyTxEsUpNQ8UxHWfvB5v2fijxgT6hssFCT7NXB6Kh,1,0.0002
2443,9fHhjm6zhLJ47uj1ub3Qi8rRVFbtZi3Xz8qymiRWvagqesYTMja,1,0.0002
2444,9fHpXDd26ECMyzfqTDDz3aR6w7jixVq1Lb3mX7B81YE8Uwg5N1Y,1,0.0002
2445,9fHymJVGSVXv8Z6n1uD3Pjtfs8E2bg6wzeJqgsozPebr9sqYbub,1,0.0002
2446,9fJ1D73jx1Att2QuekKgVeaFLtRJV2aN6WVvv8rh4eL1Kqh37t4,1,0.0002
2447,9fJ26jaqkjEVPGdpLBDKjkMSBnWMhwB2Hy3z3ZV1vDcxaT8kPDo,1,0.0002
2448,9fJAJtwDRMSx51iCnRDjGUgBj7UiKhVji7JxntwVUZysMeU4bc1,1,0.0002
2449,9fJEcvy98Ptq8xWSr8P9wTcJ5mYKxrJ19pPUT7AvmyGaHQtr1C2,1,0.0002
2450,9fJHxy5kUfSLFM65KZ3JDeqGAJcWFggoMyQWuDyttheqinGVn19,1,0.0002
2451,9fGWpTiba6BhcfMnx1s1R37in436b6JH6N8BciMt1GKZw67uR7j,1,0.0002
2452,9fGQgzBpoVReYoVvSwRNWznQCq6nuHdNYmRo5FtWHfsWmQ8Gom4,1,0.0002
2453,9fGJhhbYqXaJLBq6N8Nwg34K33HqH6ZkbFiPC7SAhzNBSGKM1N5,1,0.0002
2454,9fGFhHZ9Advjyi7F4MZ25o3GMmJ78yEDJ4iCn9acmGJWg5Qq8Rx,1,0.0002
2455,9fEfH5tanqRdqzM8rjssCwXdqjxZG5NEpiujbpVC9F3dG5vh9JY,1,0.0002
2456,9fEjiprjwCzivzpH5bgmydSRWgyxvpGHSSRqfonapBkBrKaWo8U,1,0.0002
2457,9fF1RyB6fxMqyiL8HSi42uibGxf1Hyw1WKYNoaHbq6gUs7hurDH,1,0.0002
2458,9fF44XEnRUQJkDnFWHPstG9yxQJBHgG6BZ2LUGcVuJw53omeAcW,1,0.0002
2459,9fF5usUPEthDgGAEkYaPMLjyLJbNJwjWxomUSzC8DF7XyeU35cz,1,0.0002
2460,9fF6t67YFKLYSSxouatvwRc2uKNhm9XV3xrTvVz4quegNFKi5d5,1,0.0002
2461,9fFAKdGhL353CfVFquFRMAfpPedJvWUG2S75rBfGXWabbLZCoyt,1,0.0002
2462,9fFCyjHrZ5zuoMRWVSmD1Cva4vRdfSUutstfxL4UVohxpgenXVS,1,0.0002
2463,9fFDTrKymH3tTmp1i31ojbSe73ts9CFYJhF39mZqJFUA6HCZnaJ,1,0.0002
2464,9fFEpHWBziJmbNFdGx3de5543nEZsZp83cN4KWyEftSCttZYmy6,1,0.0002
2465,9fFGP8ogsUr56NUb9GJcN8a4t3MYzEw7SfcXTert4R6yaicyHZW,1,0.0002
2466,9fFPwdN2qU4ReLtLyyVCBPWg5A4W82MYLf7tWYwKKCHtbRAQV2R,1,0.0002
2467,9fFa1QVByjZNXc3En9rggFfcd39ms4UNSYaXNmSWuN7ShbNK34R,1,0.0002
2468,9fFf118bKAWB5KD1oEttZFBFBCkUf8thB5GaP9Vff3bUtKFfBy3,1,0.0002
2469,9fFhHH59kgZzy33AWh6paLgHK63fnrdnuz89DLHxPjAsRxemT2Z,1,0.0002
2470,9fFhLXzWFU4xamYn6JNcU2fHfHennTjMzWuKzUEerZ1XSxiUgXs,1,0.0002
2471,9fFiPnVQnkbMDESRz3h2Vi2uT5vW1f2ot3EqWSrf6skvHu1Nic2,1,0.0002
2472,9fFj2jJKps3Dpv1hJ8QY2rbc9zvv5V5Eo3KK5rDgZBJ3bMZxCJY,1,0.0002
2473,9fFm5ZqXGtTFtwwJW5M4i9EVU49TeXXyUbbFMZroDrmre66zFiL,1,0.0002
2474,9fFmRVWKpxA6tjK4io9FgrKJzNJ6S7SdjXAZTCEM257JFwEVq2u,1,0.0002
2475,9fFmzyozUVpnPjPSLxBcGdFZof66mB6XsxVFrKgfNMEP2jeYuzq,1,0.0002
2476,9fFrRqTcBfaW7nyaSqW6F9QJt6tWTne6jrPdPLahaC4ALkGe84o,1,0.0002
2477,9eXKBiGk5hJPbT7cBGYm28n6uQ37AMVaScLio1LHZHK6Vihxr1K,1,0.0002
2478,9fG24om1x1swp4UrCedDemPCv5NM1anRp7qbhC2DmyUstVr3BLj,1,0.0002
2479,9fG32NtpazksTDtZnxQikdcJr8uqrdGsjR4yREJLofYGgVeeZVy,1,0.0002
2480,9fG99JRoRbUcGZoFahqxmXdLD79ysF9FFmrQFtiGcGhj3xnH8Tu,1,0.0002
2481,9fGBRu3agRYSTXxT7craWVedvo9EkAvQZVm99drVgxEo1YKVYdH,1,0.0002
2482,9fB4LV8viuewLs7V6iubGWhb5s5d8uXs2pRcHBV2pQqdY9ZUQww,1,0.0002
2483,9fB3zbY6deiofRFingqgqTQDjBaP4tgahNFH2A4YguEDexAx7of,1,0.0002
2484,9fAtXvpoXby9P95Q6zG2rX3U1x9zpx4qPMhEA7FC8FJwhCaiLr7,1,0.0002
2485,9f6X8grga2yghANVQMV4TNq8RNTFXerapMp4FpZ9doiZTR65jxd,1,0.0002
2486,9f5YrY1UJA58JEYJ8q4p3ezRHc4Y41WZDhPJqsY3vNVWtvmHXKT,1,0.0002
2487,9f5gQCGvEpeQbzXDneRHfNsYEs42rXhCE2txd644HbFftwMHAGU,1,0.0002
2488,9f5mVhrCusHE6bB7Q63deMS6pt75kCD8oMNp8qphiJ3vJHvwEqm,1,0.0002
2489,9f5u7PLymiUCHdmVi3oJVqwu8ChrT5mBdypgbZpX8b4epgAk6BA,1,0.0002
2490,9f64UJ9k1NrA9jS2D8ibDnG9GtPhbjai5apKFBMEnyWEbd1hbkn,1,0.0002
2491,9f65hyDUKqXkqW7PefxhDuRLBNoWMHcBwF9Hj38Syx6ymscb9t7,1,0.0002
2492,9f6B4qQAezKXJBqBrK9oPJF4c8su4Z6pQ6jRAxrcJRrfCm9LijC,1,0.0002
2493,9f6CNN6sxu1SjmuJeZ8KQCL1TDegLxa8zwr3up26zctiDBFF9tY,1,0.0002
2494,9f6HWQrAA7YpmssjJuC2NQMSgDwMGmyFpKwtPo3wLkTeFHyPanY,1,0.0002
2495,9f6KGkEkyHBX3NVB68mrcXpFXekZN6jtqjY7HKC5iRApwQEey3m,1,0.0002
2496,9f6LY5vm3twS8pqEtXe3SHy582RSfPN5wjac9hd4eY2SvgEZsyk,1,0.0002
2497,9f6QUMwgmG7ZP3KZt7LmaaSPJDhpMsYH9W6aw49XuWjRfDkJwSz,1,0.0002
2498,9f6UEkpnUdz46RKorep26i3ez6SUzWAKLxbWgCuC3Hfa1aMVxf8,1,0.0002
2499,9f6ZNwRohHgCKtjuzFrzXzfCGR4pwCHdEduWRLuKAv7CJQCwJT2,1,0.0002
2500,9fAr9SBSVcgyJ2KzqLVVWh9ukvvccf15uEHhH1R7UTKJu9qsDJf,1,0.0002
2501,9f6ZVkV3RqpPrxU5GwrpKG98MiUuGPYwiJ6gH9QUbWvtT8jek2f,1,0.0002
2502,9f6aUZoLD3N57k15uJ1UwFKHr2tKNTFokHicJMbpZEgDZpHFeS7,1,0.0002
2503,9f6ducQZ5PLCxcn7TkRgdA3WL4XcFz2KRfiDraXgqb3nBPoNsuL,1,0.0002
2504,9f6grNNtxRp1fmHdrKDyBt9R2u7P2s1QYgGX3bpdRjNXzBxz55u,1,0.0002
2505,9f6ppm7oD6y7i9hKxsib5hhiBFvwF5bYD4o3gGT5NgmyMhHDc2c,1,0.0002
2506,9f6rSikigZ71cSY3Yxvsnov9YEpZj6CrQhvkyygwKc6x5qPgxBh,1,0.0002
2507,9f6yPxXko194AGPgggNViEPE5XJCi4yhhqrTcjLxsvMXsQNgUDX,1,0.0002
2508,9f71xEo8s819VENUkn4CuADeUSR7THYdVVHct6PoS1rDwkDnLKn,1,0.0002
2509,9f75bNb1i9r9LGhs2pMKppZWBELDGPvndMSbiSEmcDY41pDj1Fg,1,0.0002
2510,9f75nDAut96p9BSibENuHVHGeM7ZYR79rsQULfsEVhSBpanDgR1,1,0.0002
2511,9f78EtpN2oWxjUFZuvzY2v7sRtycZX84hnNSjpqFEgsvWnCbKZK,1,0.0002
2512,9f79VxtayNMqMdsX7Co8zxbAV5u3D2MA7qsMtZ6R6gw6yE3XX3W,1,0.0002
2513,9f7KmR9NCmgYRd6Qymq1nrdAHvGbaZRArALvt4WGU3VgCeGcbad,1,0.0002
2514,9f5YbHU4CP1yyVhPY5ede4b5iXD7wK1bYzUKERm6c9mgn5Tj918,1,0.0002
2515,9f5Fu51Kgeg2r8NLBZ9Wt3opMECtFLXUErchTdmMQUC7J8xkmYE,1,0.0002
2516,9f5Cv9TrxYp67PRkukp2t9eEbLrSQ6MQLr7A6KTyX6eff2QTwGA,1,0.0002
2517,9f59FUEdAsfjfTjkXzDQRF8nQsZWdkD6Enpo456Z7pz84jEa9CV,1,0.0002
2518,9f3AFqK5NGofLqkKop7VEPBrNMp76nCabuCrxFWujStqqQgvA3h,1,0.0002
2519,9f3Asfw5ddUUYfqemMoFZe6WFp2tiuoLJYtd8T5wqcfDUXmavT2,1,0.0002
2520,9f3LnCHs78Diwfdaiud75xWcjbPoxufp8XU93tNRLideio4Qqar,1,0.0002
2521,9f3NVmZtvta1CRRDPNnQdDeoCfaj76zexURoeZ1YkiESFqAc2Jc,1,0.0002
2522,9f3QhrXZ8fVezCfnNBojgzotN1cdvwbn7xWo9Ta5wZQjEvyFwLp,1,0.0002
2523,9f3Tb8XG5nAXdRw9pHdKNrUCBobnjKR61dPNRCCg2iPh8wcyqpE,1,0.0002
2524,9f3b6UfWrtiZ3ZsnVN6ZkgWnWPDAEhZr9wYmW3Hat5GHbtaPmhE,1,0.0002
2525,9f3cLQxuh3Tr27owha5yqgGSUxniWwgkcyzNitgBfQ5W7HVbY8t,1,0.0002
2526,9f3fy2ZkfcXHFS7ag64j7arWfRDZxJ39oQkZiRKeq5F1bZyimp8,1,0.0002
2527,9f3imJ46FSX5RqJgJsvpCVzAdtCfssL3CckCQ75yHPtc1YzMvQx,1,0.0002
2528,9f3yJhiv2AuZ7FfAzS8CUe9BX1nKytJ5jT8p2SkpGH2KcqHp6iV,1,0.0002
2529,9f49RLoYYeQFbm6gXM8p85B7habyLDzxJ84YBbPap7t7UehG9jf,1,0.0002
2530,9f4BxL3AK3mahQbYsocNdw1YQiZDVeUa5QZjMJu7ZF4SMVUC1N7,1,0.0002
2531,9f4CA4DhsBwYPUpbAYbLQQv5vsDGDxVWvRxPCYqVUr9Nf6k7wwx,1,0.0002
2532,9f4Cx5CDMxUdD3Xqg63ueHAsqSsAHSxR9tU5TQB5Rj31CAwHfhb,1,0.0002
2533,9f4DR3a2XN9MKRJNeYGfjG5oA1Ap6rRvdTfNF74cb4yhUjC6ir9,1,0.0002
2534,9f4EgNrv9ooigS2LReu6QEwt5DqPzrTSiyXahSL3jRFMeVwY2cy,1,0.0002
2535,9f4S3V4BKF6Bw4zoLMVsob6Yy2oBRiE6rCZVS5nMUGdWWmkY7YM,1,0.0002
2536,9f4fBqzurbHn98pkFBsGbK9EYMEWQiiH9Shdnn9cYKKf4GvaW2o,1,0.0002
2537,9f4kA4iKF9hP1e9ijriWyiciFanEwE9RrnBAUjHJpiYi3GZfjVE,1,0.0002
2538,9f4rM8AFevvBX89GH8MosJbfnfrBMW9eHkbkxdU31rF7fvBPvud,1,0.0002
2539,9f4sDoYT1zqh9gHwVaP4Q456VQ1Nmo9Ad1i1QWdtBDQhjPMbmUv,1,0.0002
2540,9f4uYR2N46veTKviBah5ctJxdHhop94RyzTvqPmortkE1GNFNBM,1,0.0002
2541,9f4uaxDqaasL2TRHDfbWRmhZnAiJG8v9Zty8xMiizjVkwyJBMrt,1,0.0002
2542,9eXNqLHrwPCkQsa324HuXZ9HhhkKLavL1u4KwVyajSDu4W6mYzh,1,0.0002
2543,9f51Qwy5iohcW65AoWsQKqBWuYucPh2SKqx1VGFyD5EBikqcpEn,1,0.0002
2544,9f53rRiGEP6dLqcqXsWKohgoPripQkSjVRFDDvoYpuSZM3Jp7EJ,1,0.0002
2545,9f7UWkdVrowDeZBGEeGSoWmpdsHYStUtFEiHk717JKfMBYkn6ok,1,0.0002
